TrackURI,Genre,track,Preview,Singers,Artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2uDdXmYZlF15iARKksHEew,Classical,"Ravel: Pavane pour une infante défunte, M. 19",https://p.scdn.co/mp3-preview/3e3e4a8ae6f57fd7dffcae76a9beed0c04ea1d9b?cid=b82fb22d072d4120850c99225ff01644,Maurice Ravel,spotify:artist:17hR0sYHpx7VYTMRfFUOmY,0.141,0.0471,-27.3,0.0416,0.98,0.965,0.16,0.044,101.894
2uDdXmYZlF15iARKksHEew,Classical,"Ravel: Pavane pour une infante défunte, M. 19",https://p.scdn.co/mp3-preview/3e3e4a8ae6f57fd7dffcae76a9beed0c04ea1d9b?cid=b82fb22d072d4120850c99225ff01644,Daniel Barenboim,spotify:artist:78sEozQOEJxzXegUuqRSgH,0.141,0.0471,-27.3,0.0416,0.98,0.965,0.16,0.044,101.894
2uDdXmYZlF15iARKksHEew,Classical,"Ravel: Pavane pour une infante défunte, M. 19",https://p.scdn.co/mp3-preview/3e3e4a8ae6f57fd7dffcae76a9beed0c04ea1d9b?cid=b82fb22d072d4120850c99225ff01644,Chicago Symphony Orchestra,spotify:artist:6TD08jYeuN128P2MZTbc8E,0.141,0.0471,-27.3,0.0416,0.98,0.965,0.16,0.044,101.894
3Q6o2IvSohjJkMgGdKqEbE,Classical,"Rachmaninov: Piano Concerto No. 2 in C Minor, Op. 18: II. Adagio sostenuto (Opening)",https://p.scdn.co/mp3-preview/db07ac261c19f15618a0554af37c667da21b27ea?cid=b82fb22d072d4120850c99225ff01644,Sergei Rachmaninoff,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0.172,0.0356,-24.146,0.0385,0.988,0.884,0.075,0.0514,103.38
41jwqis6FPDjSKvP80zGtr,Classical,"Chopin: Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",https://p.scdn.co/mp3-preview/17a7120adeb3caaa6dd4ebdc2da842a73a48222b?cid=b82fb22d072d4120850c99225ff01644,Frédéric Chopin,spotify:artist:7y97mc3bZRFXzT2szRM4L4,0.363,0.022,-28.246,0.031,0.988,0.889,0.109,0.0912,67.391
3adzRzNNjfH67wem6umMzo,Classical,"Elgar: Chanson de matin, Op. 15 No. 2",https://p.scdn.co/mp3-preview/efd35ead20e350b0ee1b0c43d4f97c060a6b3092?cid=b82fb22d072d4120850c99225ff01644,Edward Elgar,spotify:artist:430byzy0c5bPn5opiu0SRd,0.0994,0.0577,-25.702,0.0417,0.938,0.888,0.161,0.0414,79.683
5YDqSImE2uQDn7K7Gw6uvN,Classical,"Bach, JS: Goldberg Variations, BWV 988: I. Aria",https://p.scdn.co/mp3-preview/72eabff93d20bb1322a8416a8bf2fdd3d94c814c?cid=b82fb22d072d4120850c99225ff01644,Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,0.287,0.00562,-38.358,0.0417,0.995,0.906,0.0615,0.219,77.57
6JeN5JTlQmNMr79UcB6is1,Classical,Lieberstraum No. 3,https://p.scdn.co/mp3-preview/c26cc4fecfa2102cbe034b78fcf30d56eed6433d?cid=b82fb22d072d4120850c99225ff01644,Franz Liszt,spotify:artist:1385hLNbrnbCJGokfH2ac2,0.353,0.0289,-24.448,0.0338,0.994,0.915,0.114,0.312,66.321
4OGYCAyi5zsBC8pP3hidxu,Classical,"Partita in A Minor, BWV 1013: IV. Bourée anglaise",https://p.scdn.co/mp3-preview/683ff38c721583a44120f3865bd15d280345e031?cid=b82fb22d072d4120850c99225ff01644,Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,0.537,0.0203,-27.936,0.0625,0.994,0.809,0.187,0.96,110.327
5TKdej23t6c7r7SPCckYuO,Classical,"Symphony No. 7 in A Major, Op. 92: II. Allegretto",https://p.scdn.co/mp3-preview/4cc56c66342e4ac2f0c4117893feda021bdc349a?cid=b82fb22d072d4120850c99225ff01644,Ludwig van Beethoven,spotify:artist:2wOqMjp9TyABvtHdOSOTUS,0.259,0.0401,-16.755,0.0365,0.923,0.843,0.0677,0.0488,135.194
1yDhYd4uajPFw3b62smSCl,Classical,"The Planets, Op. 32: I. Mars, the Bringer of War",https://p.scdn.co/mp3-preview/6211d4d7aafd20a15e506ff57a536c9c954ee2d5?cid=b82fb22d072d4120850c99225ff01644,Gustav Holst,spotify:artist:5B7uXBeLc2TkR5Jk23qKIZ,0.288,0.395,-14,0.0416,0.939,0.879,0.157,0.0573,132.912
3pyYmsQ8IRQTmUy79lSVGa,Classical,Light Cavalry Overture,https://p.scdn.co/mp3-preview/5c78e746775552ff1d93a3696c0ceb9fafbde917?cid=b82fb22d072d4120850c99225ff01644,Franz von Suppé,spotify:artist:0Yy8ebHB2Ubh1xVIdddNYF,0.24,0.296,-16.9,0.0527,0.949,0.917,0.198,0.119,84.73
5o4pgCR3JIeIbzwqBfjmtn,Classical,La gazza ladra (The Thieving Magpie): Overture,https://p.scdn.co/mp3-preview/59d623f2bc886153a7b4b926965ee2eaf01f45ea?cid=b82fb22d072d4120850c99225ff01644,Gioachino Rossini,spotify:artist:0roWUeP7Ac4yK4VN6L2gF4,0.304,0.157,-20.845,0.0524,0.832,0.357,0.119,0.43,159.452
3mGkPsZbHEBf8ZT1ExZnww,Classical,Scent of a Woman: Tango (Por Una Cabeza),https://p.scdn.co/mp3-preview/8b8d3786923b186e7e09d0352a7b68b240ec68dc?cid=b82fb22d072d4120850c99225ff01644,Itzhak Perlman,spotify:artist:0hIG9FXgjQxT8fKaYceFbA,0.349,0.134,-21.963,0.0505,0.821,0.0487,0.0464,0.429,118.069
61dYvvfIRtIDFuqZypPAta,Classical,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",https://p.scdn.co/mp3-preview/b4c714f0fcb97a6558dbbc15ece4e283ee494d63?cid=b82fb22d072d4120850c99225ff01644,Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,0.257,0.109,-21.356,0.0597,0.9,0.867,0.0762,0.307,75.02
61dYvvfIRtIDFuqZypPAta,Classical,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",https://p.scdn.co/mp3-preview/b4c714f0fcb97a6558dbbc15ece4e283ee494d63?cid=b82fb22d072d4120850c99225ff01644,Yo-Yo Ma,spotify:artist:5Dl3HXZjG6ZOWT5cV375lk,0.257,0.109,-21.356,0.0597,0.9,0.867,0.0762,0.307,75.02
5Zn1qOBVyzL0DSD57sQ80G,Classical,"Tritsch-Tratsch-Polka, Op. 214 ""Triqui Traqui"" - Arr. by Paul Desenne",https://p.scdn.co/mp3-preview/64e424ed449da1e28c7b5550fa311622b1e53a87?cid=b82fb22d072d4120850c99225ff01644,Johann Strauss II,spotify:artist:5goS0v24Fc1ydjCKQRwtjM,0.567,0.584,-12.955,0.0824,0.78,0.807,0.1,0.723,87.602
2UQnQWtOT6AnOMqtSqiHtI,Classical,"Requiem in D Minor, K. 626: III. Sequenz No. 1, Dies irae",https://p.scdn.co/mp3-preview/8898ceed75cf278433e8319e9c8f3e0a96a0f754?cid=b82fb22d072d4120850c99225ff01644,Wolfgang Amadeus Mozart,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,0.4,0.281,-17.126,0.03,0.983,0.141,0.244,0.339,74.403
2UQnQWtOT6AnOMqtSqiHtI,Classical,"Requiem in D Minor, K. 626: III. Sequenz No. 1, Dies irae",https://p.scdn.co/mp3-preview/8898ceed75cf278433e8319e9c8f3e0a96a0f754?cid=b82fb22d072d4120850c99225ff01644,London Philharmonic Orchestra,spotify:artist:3PfJE6ebCbCHeuqO4BfNeA,0.4,0.281,-17.126,0.03,0.983,0.141,0.244,0.339,74.403
25xlKgFjRSsQXATcETaRyF,Classical,"The Well-Tempered Clavier, Book II, BWV 870-893: Prelude No. 1 in C Major, BWV 870",https://p.scdn.co/mp3-preview/f3a0e3904cbd453daa9652a99889bd5c94522944?cid=b82fb22d072d4120850c99225ff01644,Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,0.281,0.472,-16.032,0.0409,0.901,0.601,0.056,0.924,117.383
0EFT4WCtnUn706zrz0PS9x,Classical,American Patrol,https://p.scdn.co/mp3-preview/44115599a15f11204b469b9acecc6f7ee9c8064e?cid=b82fb22d072d4120850c99225ff01644,John Philip Sousa,spotify:artist:6jNyNAMv2gNLnfaP0bzo7y,0.595,0.228,-15.978,0.107,0.996,0.903,0.263,0.511,136.578
7i4S9LwE1LSvIWwBp7NYPV,Classical,"Symphony No. 25 in G Minor, K. 183: III. Minuet - Trio (Live)",https://p.scdn.co/mp3-preview/dc11f93445096766a8ca430dde38a460efbd1c8a?cid=b82fb22d072d4120850c99225ff01644,Wolfgang Amadeus Mozart,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,0.401,0.0191,-18.786,0.044,0.989,0.278,0.285,0.212,120.184
7i4S9LwE1LSvIWwBp7NYPV,Classical,"Symphony No. 25 in G Minor, K. 183: III. Minuet - Trio (Live)",https://p.scdn.co/mp3-preview/dc11f93445096766a8ca430dde38a460efbd1c8a?cid=b82fb22d072d4120850c99225ff01644,Bavarian Radio Symphony Orchestra,spotify:artist:74gWOpgM97HU3Mn8A8d0Vm,0.401,0.0191,-18.786,0.044,0.989,0.278,0.285,0.212,120.184
1MiWGSGDC5mGoP3MNclZ7s,Classical,The Rite of Spring: Part One: Adoration of the Earth: Introduction,https://p.scdn.co/mp3-preview/e9239197e5a39bb25c2b8020c99d5ab39544bf76?cid=b82fb22d072d4120850c99225ff01644,Igor Stravinsky,spotify:artist:7ie36YytMoKtPiL7tUvmoE,0.101,0.0241,-30.172,0.0485,0.947,0.847,0.0693,0.0329,87.14
06am46cX3Z6YlSsg0TyVHA,Classical,"Tchaikovsky: The Nutcracker - Ballet, Op. 71, Act 1: No. 2 March",https://p.scdn.co/mp3-preview/f8ce4e18f0e4dabcaff4ae7b718923d8e6502776?cid=b82fb22d072d4120850c99225ff01644,Pyotr Ilyich Tchaikovsky,spotify:artist:3MKCzCnpzw3TjUYs2v7vDA,0.442,0.116,-23.172,0.0412,0.977,0.868,0.0862,0.511,151.064
2YarjDYjBJuH63dUIh9OWv,Classical,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",https://p.scdn.co/mp3-preview/e2b78e7d24fa4d5a278154f34e8d753cc0e7c79a?cid=b82fb22d072d4120850c99225ff01644,Wolfgang Amadeus Mozart,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,0.194,0.0324,-28.215,0.0382,0.982,0.961,0.0916,0.0596,144.13
1kUcEGmhKqZlpNX0VVb0dF,Classical,J. Strauss: Radetzky March,https://p.scdn.co/mp3-preview/7f17fb4e6fcc98b7bd9ff4dc89b5efeaad8990ac?cid=b82fb22d072d4120850c99225ff01644,Johann Strauss I,spotify:artist:4WMHJgeJCssiGW3ssUT7eb,0.568,0.409,-17.256,0.0336,0.794,0.0705,0.172,0.785,112.3
2KhdXTGiMKRXCH52c5GiU9,Classical,The Barber of Seville: Overture,https://p.scdn.co/mp3-preview/0de63941eba563ed6a5ea94d4fc550b27a0ff8bd?cid=b82fb22d072d4120850c99225ff01644,Gioachino Rossini,spotify:artist:0roWUeP7Ac4yK4VN6L2gF4,0.264,0.0811,-21.062,0.041,0.942,0.795,0.128,0.35,82.148
12QeRLsDyDIgpflRCVg9BN,Classical,"Solomon, HWV 67, Act III: Arrival of the Queen of Sheba (arr. for saxophone quartet by John Robert Brown)",https://p.scdn.co/mp3-preview/f6ed974913366b512a17041b8d9e621e5c15f2a3?cid=b82fb22d072d4120850c99225ff01644,George Frideric Handel,spotify:artist:1QL7yTHrdahRMpvNtn6rI2,0.591,0.173,-17.968,0.0391,0.985,0.779,0.181,0.831,128.64
5a7TTN4nMONsd11zCJgqGP,Classical,"Te Deum, H. 146: Te Deum, H. 146: I. Prélude",https://p.scdn.co/mp3-preview/4b4a2c17e1b08778ca62d762d443aecb45b9f2bd?cid=b82fb22d072d4120850c99225ff01644,Marc-Antoine Charpentier,spotify:artist:5OvQ8g54fWhffM2x8eCc6s,0.432,0.317,-14.773,0.0379,0.629,0.546,0.205,0.287,140.777
7EcjtjNYDhQ82yCQZU0Z9C,Classical,"Rhapsody On a Theme of Paganini, Op. 43: V. Variation XVIII",https://p.scdn.co/mp3-preview/357394e6098d639a634ea4e2ed452de29102cf32?cid=b82fb22d072d4120850c99225ff01644,Sergei Rachmaninoff,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0.123,0.0386,-25.577,0.0374,0.968,0.939,0.0865,0.0573,174.824
7EcjtjNYDhQ82yCQZU0Z9C,Classical,"Rhapsody On a Theme of Paganini, Op. 43: V. Variation XVIII",https://p.scdn.co/mp3-preview/357394e6098d639a634ea4e2ed452de29102cf32?cid=b82fb22d072d4120850c99225ff01644,Valery Gergiev,spotify:artist:2LxnoYPOe0FCLC82R3xgO2,0.123,0.0386,-25.577,0.0374,0.968,0.939,0.0865,0.0573,174.824
22UENED4ci1i9gXzShMBLL,Classical,Suite No. 2 for Jazz Orchestra: VII. Waltz (Arr. for Piano Quintet),https://p.scdn.co/mp3-preview/4836d70776cf53c9322392400fb94be789fe763f?cid=b82fb22d072d4120850c99225ff01644,Dmitri Shostakovich,spotify:artist:6s1pCNXcbdtQJlsnM1hRIA,0.32,0.195,-17.947,0.0344,0.961,0.746,0.0805,0.689,106.614
38gwrE0xxk2M9fx0mF6nu0,Classical,"The Magic Flute, K. 620, Act II: Act II: Aria: Der Holle Rache kocht in meinem Herzen (Queen of the Night)",https://p.scdn.co/mp3-preview/e44bb12fc1f76a83e88f95fd73e68ea7ce41ebb9?cid=b82fb22d072d4120850c99225ff01644,Wolfgang Amadeus Mozart,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,0.428,0.137,-16.807,0.0484,0.966,0.000271,0.386,0.434,147.173
3GFza0Ug9UPSMR2UKEPgIo,Classical,Sylvia: Pizzicato,https://p.scdn.co/mp3-preview/e2ca7b5ae1004ab95da11a7293b6d936c6a6a6af?cid=b82fb22d072d4120850c99225ff01644,Léo Delibes,spotify:artist:1M9AXZkNPdOd1IPEsQsXnT,0.342,0.0192,-39.219,0.0533,0.875,0.0787,0.0615,0.189,159.236
5xerjzOKj6fxRHfVxavumY,Classical,"The Carnival of the Animals, R.125: XIV. Finale",https://p.scdn.co/mp3-preview/db07d29acf6fbdbdec4a2a844550e2529f7a831c?cid=b82fb22d072d4120850c99225ff01644,Camille Saint-Saëns,spotify:artist:436sYg6CZhNefQJogaXeK0,0.486,0.438,-11.105,0.0362,0.927,0.907,0.0544,0.612,101.331
0goD0UiaTKQlPLO3Lwg5NA,Classical,"Swan Lake, Act II, Scene 13: Dance of the Swans: Allegro moderato",https://p.scdn.co/mp3-preview/f963070d67beb39172261c45354da10a3bac5db1?cid=b82fb22d072d4120850c99225ff01644,Pyotr Ilyich Tchaikovsky,spotify:artist:3MKCzCnpzw3TjUYs2v7vDA,0.596,0.255,-16.664,0.031,0.948,0.975,0.196,0.624,107.76
3Trd0znU4glpwV9L1mPtcf,Classical,Stars and Stripes Forever,https://p.scdn.co/mp3-preview/c303a6d859ffd24bb5c769a86754a34f593dfc45?cid=b82fb22d072d4120850c99225ff01644,John Philip Sousa,spotify:artist:6jNyNAMv2gNLnfaP0bzo7y,0.421,0.456,-12.695,0.0398,0.63,0.904,0.0485,0.544,124.837
2cXcDc6QP01994o5TigPyF,Classical,"Symphony No. 9 in D Minor, Op. 125 ""Choral"": II. Scherzo (Molto vivace)",https://p.scdn.co/mp3-preview/bd74dd12f8751394ddea927dc25b1f76f8d49476?cid=b82fb22d072d4120850c99225ff01644,Ludwig van Beethoven,spotify:artist:2wOqMjp9TyABvtHdOSOTUS,0.406,0.134,-26.269,0.0675,0.925,0.826,0.0843,0.107,118.474
1x82dbEbF5wVCddX2UgVtl,Classical,March of the Toreadors from Carmen Suite No. 1,https://p.scdn.co/mp3-preview/063920cac99d7fb6cb7066b94a67dcd277fa1c26?cid=b82fb22d072d4120850c99225ff01644,Georges Bizet,spotify:artist:2D7RkvtKKb6E5UmbjQM1Jd,0.338,0.445,-10.569,0.0328,0.794,0.527,0.162,0.684,107.387
1x82dbEbF5wVCddX2UgVtl,Classical,March of the Toreadors from Carmen Suite No. 1,https://p.scdn.co/mp3-preview/063920cac99d7fb6cb7066b94a67dcd277fa1c26?cid=b82fb22d072d4120850c99225ff01644,Leonard Bernstein,spotify:artist:2LmyJyCF5V1eQyvHgJNbTn,0.338,0.445,-10.569,0.0328,0.794,0.527,0.162,0.684,107.387
1x82dbEbF5wVCddX2UgVtl,Classical,March of the Toreadors from Carmen Suite No. 1,https://p.scdn.co/mp3-preview/063920cac99d7fb6cb7066b94a67dcd277fa1c26?cid=b82fb22d072d4120850c99225ff01644,New York Philharmonic,spotify:artist:3gacryguGmpmCvgPGt2CBI,0.338,0.445,-10.569,0.0328,0.794,0.527,0.162,0.684,107.387
0EufXOOimegufAvMLG3Car,Classical,"Herz und Mund und Tat und Leben, BWV 147: Chorale: Jesus bleibet meine Freude (Jesu, Joy of Man's Desiring) (arr. M. Hess for piano): Cantata No. 147: Jesu, Joy of Man's Desiring",https://p.scdn.co/mp3-preview/81f98035f3196a2dd3f90ac46d233ddc1cbf8700?cid=b82fb22d072d4120850c99225ff01644,Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,0.205,0.0121,-39.443,0.0495,0.994,0.957,0.0666,0.295,102.977
1CSaCKPIp2yCIDL3t7Fyau,Classical,Barber: Adagio for Strings,https://p.scdn.co/mp3-preview/2bd78276d32e1fcf195f1d6e3f00287fc3a0ad74?cid=b82fb22d072d4120850c99225ff01644,Samuel Barber,spotify:artist:4XDJurjQCnWLlE7KLZCT9x,0.102,0.0733,-24.133,0.0488,0.974,0.859,0.28,0.0308,73.954
7o5DCsdl4eIqusst2pVoKX,Classical,"Tchaikovsky: The Nutcracker, Op. 71, Act 2: No. 12 Divertissement - Tea - Chinese Dance",https://p.scdn.co/mp3-preview/9fd66834477cb7ca2c8630ff5847221ed2edc880?cid=b82fb22d072d4120850c99225ff01644,Pyotr Ilyich Tchaikovsky,spotify:artist:3MKCzCnpzw3TjUYs2v7vDA,0.451,0.127,-26.564,0.0338,0.941,0.406,0.185,0.832,111.353
70nfm7IEXnFdxLtvxdXnZq,Classical,"Peer Gynt Suite No. 1, Op. 46: Morning Mood - Arr. for Piano",https://p.scdn.co/mp3-preview/887c577f647bf1eb4548f83601b9278376399d97?cid=b82fb22d072d4120850c99225ff01644,Edvard Grieg,spotify:artist:5ihY290YPGc3aY2xTyx7Gy,0.31,0.0532,-26.802,0.0401,0.991,0.913,0.0917,0.0719,67.711
1IyjijNUjPIDWu4aW7uUUD,Classical,Aida: Aida: Grand March,https://p.scdn.co/mp3-preview/eb6187c6084fa599bd9923f9f2a2f8ac995e7ec1?cid=b82fb22d072d4120850c99225ff01644,Giuseppe Verdi,spotify:artist:1JOQXgYdQV2yfrhewqx96o,0.308,0.0862,-20.919,0.0389,0.869,0.98,0.0961,0.359,113.269
1uHmKLyc7WHFa9GmFrxOw4,Classical,Spring(Four Season),https://p.scdn.co/mp3-preview/c3846cc994d312ae879375e898c27505f7cbee9d?cid=b82fb22d072d4120850c99225ff01644,Antonio Vivaldi,spotify:artist:2QOIawHpSlOwXDvSqQ9YJR,0.415,0.186,-15.131,0.0326,0.767,0.938,0.127,0.291,99.071
6bwfl7y5mg9naUN3oDDRy4,Classical,"Quintetto in Do Maggiore La Musica Notturna Delle Strade Di Madrid Op. 30, No. 6, G. 324: Minuetto Dei Ciechi",https://p.scdn.co/mp3-preview/fc4e2195bdadb72392b12f866365a560b6a4f173?cid=b82fb22d072d4120850c99225ff01644,Luigi Boccherini,spotify:artist:2l4vGfFV7e46yO8lxfxR76,0.61,0.113,-19.266,0.0746,0.806,0.00219,0.079,0.246,122.826
6bwfl7y5mg9naUN3oDDRy4,Classical,"Quintetto in Do Maggiore La Musica Notturna Delle Strade Di Madrid Op. 30, No. 6, G. 324: Minuetto Dei Ciechi",https://p.scdn.co/mp3-preview/fc4e2195bdadb72392b12f866365a560b6a4f173?cid=b82fb22d072d4120850c99225ff01644,Jordi Savall,spotify:artist:3faEZMpTmZFXpELU1EwWNL,0.61,0.113,-19.266,0.0746,0.806,0.00219,0.079,0.246,122.826
2zXKgMME91bkyAxKi0cOkm,Classical,"Peter and the Wolf, Op. 67: The Story Begins",https://p.scdn.co/mp3-preview/9ae6866b500a3b8b82daccfd44bd62ea08f10f2a?cid=b82fb22d072d4120850c99225ff01644,Sergei Prokofiev,spotify:artist:4kHtgiRnpmFIV5Tm4BIs8l,0.327,0.132,-17.153,0.0413,0.665,0.832,0.249,0.216,96.511
2zXKgMME91bkyAxKi0cOkm,Rock,"Peter and the Wolf, Op. 67: The Story Begins",https://p.scdn.co/mp3-preview/9ae6866b500a3b8b82daccfd44bd62ea08f10f2a?cid=b82fb22d072d4120850c99225ff01644,David Bowie,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,0.327,0.132,-17.153,0.0413,0.665,0.832,0.249,0.216,96.511
6LKsT6X9BxMK8ePCDNRLal,Classical,"Mozart / Arr Grieg: Piano Sonata No. 16 in C Major, K. 545: I. Allegro (Arr. Grieg for 2 Pianos) [Live]",https://p.scdn.co/mp3-preview/27853ebdf46f86a661b642f8d83bd4c918c99287?cid=b82fb22d072d4120850c99225ff01644,Wolfgang Amadeus Mozart,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,0.401,0.14,-22.696,0.0338,0.99,0.929,0.078,0.326,130.037
6LKsT6X9BxMK8ePCDNRLal,Classical,"Mozart / Arr Grieg: Piano Sonata No. 16 in C Major, K. 545: I. Allegro (Arr. Grieg for 2 Pianos) [Live]",https://p.scdn.co/mp3-preview/27853ebdf46f86a661b642f8d83bd4c918c99287?cid=b82fb22d072d4120850c99225ff01644,Martha Argerich,spotify:artist:66MvLAvLznk5UOvASVGjk4,0.401,0.14,-22.696,0.0338,0.99,0.929,0.078,0.326,130.037
1MDcCnU89t3BhvirVmghyP,Classical,"Carmen, Act I: Habanera. ""L'amour est un oiseau rebelle""",https://p.scdn.co/mp3-preview/9625f3f2b2a663c908a49a0fc5fe4eb747ab2dbb?cid=b82fb22d072d4120850c99225ff01644,Georges Bizet,spotify:artist:2D7RkvtKKb6E5UmbjQM1Jd,0.449,0.136,-16.584,0.0695,0.992,1.94E-06,0.144,0.198,129.879
6OC0v9yU90ME5DW2o1skKr,Classical,"Mozart: Symphony No. 40 in G Minor, K. 550: I. Molto allegro",https://p.scdn.co/mp3-preview/6b8c8e042451910822c7eab5c00498f906279295?cid=b82fb22d072d4120850c99225ff01644,Wolfgang Amadeus Mozart,spotify:artist:4NJhFmfw43RLBLjQvxDuRS,0.355,0.188,-18.089,0.0369,0.975,0.859,0.122,0.214,113.537
4EpLMpMIfdwTzzteQFTvhe,Classical,"Suite No. 2 in A Minor, BWV 1067: Orchestral Suite No. 2 in B Minor, BWV 1067: VII. Badinerie (1)",https://p.scdn.co/mp3-preview/4b3d3ba5a5001234d14353b3dc901d80165a261f?cid=b82fb22d072d4120850c99225ff01644,Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,0.568,0.431,-18.543,0.0395,0.721,0.0359,0.163,0.965,114.167
6JoT2QRzUZ8IpkamI6WkeN,Classical,"Chopin: Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": III. Marche funèbre. Lento",https://p.scdn.co/mp3-preview/fc09be2d4c43231ae1d3dc95f41e2685f4317baa?cid=b82fb22d072d4120850c99225ff01644,Frédéric Chopin,spotify:artist:7y97mc3bZRFXzT2szRM4L4,0.311,0.00326,-24.979,0.0614,0.993,0.949,0.0803,0.0656,66.356
0DHIkKybRhYScZkGQU8XTL,Classical,O Fortuna from Carmina Burana - Vocal,https://p.scdn.co/mp3-preview/75481aa91687108b601d502e1ecc388d86935cf3?cid=b82fb22d072d4120850c99225ff01644,Carl Orff,spotify:artist:4LXxsm5BF85PWnQ1dUDAze,0.315,0.264,-17.612,0.034,0.723,0.752,0.155,0.585,138.815
5W0N8oPiCjYSDmn7mLEuYX,Classical,"Die Walkure, Act III: Ride of the Valkyries",https://p.scdn.co/mp3-preview/da7fae150926fde81896110a8e9ea4e308f21bb6?cid=b82fb22d072d4120850c99225ff01644,Richard Wagner,spotify:artist:1C1x4MVkql8AiABuTw6DgE,0.156,0.964,-11.264,0.464,0.994,0.878,0.449,0.0796,86.94
4wY1A2TPTmIIlsMCE0kFRY,Classical,Hungarian Rhapsody No. 2,https://p.scdn.co/mp3-preview/de5486471be0618edc94ad79fd68cd7f816cfbc4?cid=b82fb22d072d4120850c99225ff01644,Franz Liszt,spotify:artist:1385hLNbrnbCJGokfH2ac2,0.349,0.281,-13.567,0.0515,0.961,0.884,0.0881,0.0953,169.656
4ksxLnn1ymLGRKnwhba45Y,Classical,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)",https://p.scdn.co/mp3-preview/c13604ff72081d4762bbaf2ef0810e2a8d970765?cid=b82fb22d072d4120850c99225ff01644,Johann Sebastian Bach,spotify:artist:5aIqB5nVVvmFsvSdExz408,0.5,0.0104,-26.764,0.0622,0.996,0.949,0.0573,0.133,114.76
4ksxLnn1ymLGRKnwhba45Y,Classical,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)",https://p.scdn.co/mp3-preview/c13604ff72081d4762bbaf2ef0810e2a8d970765?cid=b82fb22d072d4120850c99225ff01644,Lang Lang,spotify:artist:1YZhNFBxkEB5UKTgMDvot4,0.5,0.0104,-26.764,0.0622,0.996,0.949,0.0573,0.133,114.76
3DNRdudZ2SstnDCVKFdXxG,Classical,"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",https://p.scdn.co/mp3-preview/7c2b7bbe98f908c395f2c7517760707a20bac794?cid=b82fb22d072d4120850c99225ff01644,Ludwig van Beethoven,spotify:artist:2wOqMjp9TyABvtHdOSOTUS,0.184,0.00527,-37.264,0.0432,0.995,0.887,0.173,0.151,170.612
7oB0QBEnGRIJjvlDc8YnM6,Classical,Rhapsody in Blue,https://p.scdn.co/mp3-preview/2015705f5f9ae9ad322562bc3d8c7e32eaacbacf?cid=b82fb22d072d4120850c99225ff01644,George Gershwin,spotify:artist:1YuknfkSYTTbolRpwZBOv4,0.305,0.184,-18.342,0.0409,0.969,0.781,0.132,0.0771,70.813
7oB0QBEnGRIJjvlDc8YnM6,Classical,Rhapsody in Blue,https://p.scdn.co/mp3-preview/2015705f5f9ae9ad322562bc3d8c7e32eaacbacf?cid=b82fb22d072d4120850c99225ff01644,Leonard Bernstein,spotify:artist:2LmyJyCF5V1eQyvHgJNbTn,0.305,0.184,-18.342,0.0409,0.969,0.781,0.132,0.0771,70.813
0CJuLeZpCdqrqoCMXWZw8k,Classical,"Tchaikovsky: The Nutcracker, Op. 71, Act 2: No. 13 Waltz of the Flowers",https://p.scdn.co/mp3-preview/fac5aa242979cd98c6e82c8e227a93c004dab633?cid=b82fb22d072d4120850c99225ff01644,Pyotr Ilyich Tchaikovsky,spotify:artist:3MKCzCnpzw3TjUYs2v7vDA,0.15,0.128,-20.46,0.0459,0.944,0.93,0.0703,0.113,46.771
0nF5aQoLs2YtbWwClXvumL,Classical,Flight of the Bumblebee,https://p.scdn.co/mp3-preview/1eb1c3127333f5d0cd3b839d4072ca8828ed9d74?cid=b82fb22d072d4120850c99225ff01644,Nikolai Rimsky-Korsakov,spotify:artist:2kXJ68O899XvWOBdpzlXgs,0.581,0.715,-11.645,0.0366,0.861,0.81,0.391,0.966,93.616
