Singers,Genre,Artist,TrackURI,Preview,track,acousticness,instrumentalness,energy,speechiness,liveness,loudness,danceability,tempo,valence
Jennifer Lopez,Pop,spotify:artist:2DlGxzQSjYe5N6G9nkYghR,spotify:track:1fgvJXlcZ7uIddMpqsqw0L,https://p.scdn.co/mp3-preview/148c116af19ac8bf13b27752a2ffb5e9caec4ab2?cid=6f8bb3e64c2944d586037b9907043601,Love Don't Cost a Thing,0.00305,3.54E-06,0.842,0.0707,0.473,-5.115,0.786,97.577,0.685
Jennifer Lopez,Pop,spotify:artist:2DlGxzQSjYe5N6G9nkYghR,spotify:track:4d2hD63oUGU3s7L66JD0BE,https://p.scdn.co/mp3-preview/b3e103e4582630ad812e090f0e58c4f560222f7b?cid=6f8bb3e64c2944d586037b9907043601,Dance Again,0.0159,2.88E-06,0.856,0.067,0.0981,-5.236,0.792,127.988,0.714
Jennifer Lopez,Pop,spotify:artist:2DlGxzQSjYe5N6G9nkYghR,spotify:track:6MLsahMK3VvH9NUwXOktdS,https://p.scdn.co/mp3-preview/28084df6b19ced60bfb7dd7f5189e18f08552ce6?cid=6f8bb3e64c2944d586037b9907043601,I'm Real (feat. Ja Rule) - Murder Remix,0.273,0,0.587,0.151,0.0718,-7.93,0.708,83.46,0.554
Jennifer Lopez,Pop,spotify:artist:2DlGxzQSjYe5N6G9nkYghR,spotify:track:6w0hTf98ZNQm5GpfWeuoAk,https://p.scdn.co/mp3-preview/6b8cad60eb3ac7e6c44b31129c8a22bcfe7c8353?cid=6f8bb3e64c2944d586037b9907043601,Cambia el Paso,0.0628,0.000159,0.784,0.0654,0.0846,-5.208,0.839,102.006,0.54
Adele,Pop,spotify:artist:4dpARuHxo51G3z768sgnrY,spotify:track:46IZ0fSY2mpAiktS3KOqds,https://p.scdn.co/mp3-preview/3ca514309c910bb73a9e3ef8092306900af06fa6?cid=6f8bb3e64c2944d586037b9907043601,Easy On Me,0.578,0,0.366,0.0282,0.133,-7.519,0.604,141.981,0.13
Adele,Pop,spotify:artist:4dpARuHxo51G3z768sgnrY,spotify:track:3Kkjo3cT83cw09VJyrLNwX,https://p.scdn.co/mp3-preview/52c6f8030e09af6ba724ded06a9c5d103d9d2e65?cid=6f8bb3e64c2944d586037b9907043601,Oh My God,0.091,0,0.725,0.046,0.0264,-3.906,0.534,88.098,0.55
Adele,Pop,spotify:artist:4dpARuHxo51G3z768sgnrY,spotify:track:1c8gk2PeTE04A1pIDH9YMk,https://p.scdn.co/mp3-preview/bb1f498b6cf07c07a94b71a22b92232fa712b98c?cid=6f8bb3e64c2944d586037b9907043601,Rolling in the Deep,0.138,0,0.769,0.0298,0.0473,-5.114,0.73,104.948,0.507
Adele,Pop,spotify:artist:4dpARuHxo51G3z768sgnrY,spotify:track:1zwMYTA5nlNjZxYrvBB2pV,https://p.scdn.co/mp3-preview/7485e6591f4025338ae968a341d8ef9e5134dd25?cid=6f8bb3e64c2944d586037b9907043601,Someone Like You,0.893,0,0.319,0.0281,0.0996,-8.251,0.556,135.187,0.294
Adele,Pop,spotify:artist:4dpARuHxo51G3z768sgnrY,spotify:track:7GgWAITsYJaRM3r50rfh5w,https://p.scdn.co/mp3-preview/7af11217eccfb267032b8b480d93915f18c64f46?cid=6f8bb3e64c2944d586037b9907043601,When We Were Young,0.303,0,0.595,0.0496,0.095,-5.936,0.376,144.361,0.265
Adele,Pop,spotify:artist:4dpARuHxo51G3z768sgnrY,spotify:track:6w8ZPYdnGajyfPddTWdthN,https://p.scdn.co/mp3-preview/fda5ac2180a6af8e30915ea616a6feb6cf551418?cid=6f8bb3e64c2944d586037b9907043601,Can I Get It,0.0171,0,0.68,0.0431,0.178,-6.118,0.703,97.985,0.536
Adele,Pop,spotify:artist:4dpARuHxo51G3z768sgnrY,spotify:track:73CMRj62VK8nUS4ezD2wvi,https://p.scdn.co/mp3-preview/b8cf671d9dcff68bbe78eaaf1b4b3eba2ee4ce83?cid=6f8bb3e64c2944d586037b9907043601,Set Fire to the Rain,0.00408,1.68E-06,0.67,0.0249,0.112,-3.882,0.603,107.993,0.446
Adele,Pop,spotify:artist:4dpARuHxo51G3z768sgnrY,spotify:track:6v0UJD4a2FtleHeSYVX02A,https://p.scdn.co/mp3-preview/ce932ee1d3976f30c83f13ca1e39512227b0c560?cid=6f8bb3e64c2944d586037b9907043601,I Drink Wine,0.697,0,0.565,0.0466,0.119,-5.596,0.437,115.389,0.306
Adele,Pop,spotify:artist:4dpARuHxo51G3z768sgnrY,spotify:track:7B5Npv8NjjTCzk8PLpU66h,https://p.scdn.co/mp3-preview/d07ae948d06a62aff98fb59e073d30925ddf7864?cid=6f8bb3e64c2944d586037b9907043601,Love In The Dark,0.528,0,0.341,0.0309,0.109,-6.057,0.331,109.821,0.152
Adele,Pop,spotify:artist:4dpARuHxo51G3z768sgnrY,spotify:track:5FgPwJ7Nh2FVmIXviKl2VF,https://p.scdn.co/mp3-preview/d1cee7c98d25a9088cc677579469b6f20fc8586a?cid=6f8bb3e64c2944d586037b9907043601,Make You Feel My Love,0.907,0.000383,0.172,0.0326,0.105,-10.636,0.317,65.18,0.0963
Michael Jackson,Pop,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:5ChkMS8OtdzJeqyybCc9R5,https://p.scdn.co/mp3-preview/71638a1eac196a5daa9fbf152693585e323d8558?cid=6f8bb3e64c2944d586037b9907043601,Billie Jean,0.0236,0.0158,0.654,0.0401,0.0359,-3.051,0.92,117.046,0.847
Michael Jackson,Pop,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:1OOtq8tRnDM8kG2gqUPjAj,https://p.scdn.co/mp3-preview/1b0b8d9493dbbdb4c2a4792ce850787ad8052ecb?cid=6f8bb3e64c2944d586037b9907043601,Beat It,0.0491,7.98E-06,0.867,0.0457,0.197,-3.704,0.779,138.858,0.915
Michael Jackson,Pop,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:2bCQHF9gdG5BNDVuEIEnNk,https://p.scdn.co/mp3-preview/9935079cbd61d8c6e2d6a17054b0960d7148ff4f?cid=6f8bb3e64c2944d586037b9907043601,Smooth Criminal - 2012 Remaster,0.247,0.468,0.981,0.0751,0.306,-3.947,0.853,118.193,0.595
Michael Jackson,Pop,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:46eu3SBuFCXWsPT39Yg3tJ,https://p.scdn.co/mp3-preview/47453bffee6a20c9dbe1d968a82433182aa48ecc?cid=6f8bb3e64c2944d586037b9907043601,Don't Stop 'Til You Get Enough,0.126,0.0461,0.821,0.089,0.183,-9.875,0.878,118.881,0.947
Michael Jackson,Pop,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:7oOOI85fVQvVnK5ynNMdW7,https://p.scdn.co/mp3-preview/bed4d86dcdcf196111bdad37513a82bf5ea25bb6?cid=6f8bb3e64c2944d586037b9907043601,Rock with You - Single Version,0.179,9.91E-05,0.535,0.0353,0.158,-12.521,0.808,114.031,0.848
Michael Jackson,Pop,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:0sKlV58cODrjxGFOyf9IXY,https://p.scdn.co/mp3-preview/a33cf3ec6c0e25cfe20ff3403a9f0363b32dc406?cid=6f8bb3e64c2944d586037b9907043601,The Way You Make Me Feel - 2012 Remaster,0.0544,5.50E-05,0.854,0.147,0.144,-4.523,0.877,114.472,0.54
Michael Jackson,Pop,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:5lWFrW5T3JtxVCLDb7etPu,https://p.scdn.co/mp3-preview/bb44e09ee6069579384ec0b5dc76b6e91b7f08a5?cid=6f8bb3e64c2944d586037b9907043601,Bad - 2012 Remaster,0.00462,0.423,0.889,0.0397,0.0665,-3.786,0.787,114.091,0.394
Michael Jackson,Pop,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:3wuCCNCnBhJlwkIJTBZFiv,https://p.scdn.co/mp3-preview/23020b008f6777dc9d4cdbb5a2c765682a641780?cid=6f8bb3e64c2944d586037b9907043601,They Don't Care About Us,0.205,0.00837,0.905,0.129,0.322,-5.539,0.859,89.946,0.731
Michael Jackson,Pop,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:5lA3pwMkBdd24StM90QrNR,https://p.scdn.co/mp3-preview/2d5225d1d4f085e6d245b942abc30328106d0d22?cid=6f8bb3e64c2944d586037b9907043601,P.Y.T. (Pretty Young Thing),0.23,0.000424,0.815,0.0404,0.127,-4.909,0.888,127.273,0.961
Michael Jackson,Pop,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:4jnFqNWeJCeCRHc4HCdxfd,https://p.scdn.co/mp3-preview/e3125832e0b8bb0798c00c4d40cbbd3c2d220ea9?cid=6f8bb3e64c2944d586037b9907043601,Remember the Time,0.153,0.00224,0.921,0.0582,0.305,-2.383,0.831,108.002,0.795
Justin Timberlake,Pop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:0wHFktze2PHC5jDt3B17DC,https://p.scdn.co/mp3-preview/ec2263e955b141e70aaa78b0817cf253e74224f8?cid=6f8bb3e64c2944d586037b9907043601,First Class,0.111,3.18E-06,0.582,0.109,0.111,-5.902,0.902,107.005,0.332
Justin Timberlake,Pop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,https://p.scdn.co/mp3-preview/31e16e1bc7aad79a7785b12d6f34421943080b5b?cid=6f8bb3e64c2944d586037b9907043601,INDUSTRY BABY (feat. Jack Harlow),0.0221,0,0.691,0.0672,0.0476,-7.395,0.741,150.087,0.892
Justin Timberlake,Pop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:0LnS7aOdOdI1dNKZqdOLz4,https://p.scdn.co/mp3-preview/3133cd6d8db0b93c0442714062260db23be2e98f?cid=6f8bb3e64c2944d586037b9907043601,Dua Lipa,0.00161,0.0985,0.652,0.0762,0.106,-6.942,0.833,158.022,0.405
Justin Timberlake,Pop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:3ioJs8DQw527GmqJIp5gZG,https://p.scdn.co/mp3-preview/b757ee5da5148bcace8379f8f1ad278b3f251773?cid=6f8bb3e64c2944d586037b9907043601,Nail Tech,0.00508,8.36E-06,0.557,0.0694,0.0984,-8.409,0.677,150.127,0.1
Justin Timberlake,Pop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:3EMp20j5E42MxfFbsEsIvD,https://p.scdn.co/mp3-preview/2ce712106eb508c534aa029bab12387490259bb9?cid=6f8bb3e64c2944d586037b9907043601,Churchill Downs (feat. Drake),0.615,0,0.522,0.36,0.11,-9.102,0.71,96.448,0.37
Justin Timberlake,Pop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,https://p.scdn.co/mp3-preview/a31372dcd8cd374c43df3e229272f73032a43cec?cid=6f8bb3e64c2944d586037b9907043601,WHATS POPPIN,0.017,0,0.604,0.245,0.272,-6.671,0.923,145.062,0.826
Justin Timberlake,Pop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:2aWVaW1p2kUc5yuKwBmRJi,https://p.scdn.co/mp3-preview/9ab190fa2389def7f415e84b5f12f935dd45bf01?cid=6f8bb3e64c2944d586037b9907043601,I WANNA SEE SOME ASS (feat. jetsonmade),0.18,0.000451,0.691,0.0497,0.135,-7.554,0.899,107.951,0.865
Justin Timberlake,Pop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:4RKJRRd4VJfZWiqQTYsleE,https://p.scdn.co/mp3-preview/d6b5efe22305ae939a913889c860d73776da1f81?cid=6f8bb3e64c2944d586037b9907043601,Already Best Friends (feat. Chris Brown),0.0891,0,0.575,0.0702,0.108,-7.284,0.873,103.005,0.872
Justin Timberlake,Pop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:0ZLuW8uOXdFNWcI40C0OC2,https://p.scdn.co/mp3-preview/bbaffb953cebd62fdb759575ddac821085f92415?cid=6f8bb3e64c2944d586037b9907043601,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",0.0631,0,0.723,0.26,0.185,-5.224,0.904,145.013,0.835
Justin Timberlake,Pop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:7Bot6AB2dsvZEyqzUL8AUH,https://p.scdn.co/mp3-preview/959c3260528764d5254722f62f6075ecd2b7990f?cid=6f8bb3e64c2944d586037b9907043601,I'd Do Anything To Make You Smile,0.012,0.079,0.522,0.05,0.377,-7.244,0.832,150.044,0.253
Lil Wayne,Hip-Hop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:0wHFktze2PHC5jDt3B17DC,https://p.scdn.co/mp3-preview/ec2263e955b141e70aaa78b0817cf253e74224f8?cid=6f8bb3e64c2944d586037b9907043601,First Class,0.111,3.18E-06,0.582,0.109,0.111,-5.902,0.902,107.005,0.332
Lil Wayne,Hip-Hop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,https://p.scdn.co/mp3-preview/31e16e1bc7aad79a7785b12d6f34421943080b5b?cid=6f8bb3e64c2944d586037b9907043601,INDUSTRY BABY (feat. Jack Harlow),0.0221,0,0.691,0.0672,0.0476,-7.395,0.741,150.087,0.892
Lil Wayne,Hip-Hop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:0LnS7aOdOdI1dNKZqdOLz4,https://p.scdn.co/mp3-preview/3133cd6d8db0b93c0442714062260db23be2e98f?cid=6f8bb3e64c2944d586037b9907043601,Dua Lipa,0.00161,0.0985,0.652,0.0762,0.106,-6.942,0.833,158.022,0.405
Lil Wayne,Hip-Hop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:3ioJs8DQw527GmqJIp5gZG,https://p.scdn.co/mp3-preview/b757ee5da5148bcace8379f8f1ad278b3f251773?cid=6f8bb3e64c2944d586037b9907043601,Nail Tech,0.00508,8.36E-06,0.557,0.0694,0.0984,-8.409,0.677,150.127,0.1
Lil Wayne,Hip-Hop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:3EMp20j5E42MxfFbsEsIvD,https://p.scdn.co/mp3-preview/2ce712106eb508c534aa029bab12387490259bb9?cid=6f8bb3e64c2944d586037b9907043601,Churchill Downs (feat. Drake),0.615,0,0.522,0.36,0.11,-9.102,0.71,96.448,0.37
Lil Wayne,Hip-Hop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,https://p.scdn.co/mp3-preview/a31372dcd8cd374c43df3e229272f73032a43cec?cid=6f8bb3e64c2944d586037b9907043601,WHATS POPPIN,0.017,0,0.604,0.245,0.272,-6.671,0.923,145.062,0.826
Lil Wayne,Hip-Hop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:2aWVaW1p2kUc5yuKwBmRJi,https://p.scdn.co/mp3-preview/9ab190fa2389def7f415e84b5f12f935dd45bf01?cid=6f8bb3e64c2944d586037b9907043601,I WANNA SEE SOME ASS (feat. jetsonmade),0.18,0.000451,0.691,0.0497,0.135,-7.554,0.899,107.951,0.865
Lil Wayne,Hip-Hop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:4RKJRRd4VJfZWiqQTYsleE,https://p.scdn.co/mp3-preview/d6b5efe22305ae939a913889c860d73776da1f81?cid=6f8bb3e64c2944d586037b9907043601,Already Best Friends (feat. Chris Brown),0.0891,0,0.575,0.0702,0.108,-7.284,0.873,103.005,0.872
Lil Wayne,Hip-Hop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:0ZLuW8uOXdFNWcI40C0OC2,https://p.scdn.co/mp3-preview/bbaffb953cebd62fdb759575ddac821085f92415?cid=6f8bb3e64c2944d586037b9907043601,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",0.0631,0,0.723,0.26,0.185,-5.224,0.904,145.013,0.835
Lil Wayne,Hip-Hop,spotify:artist:2LIk90788K0zvyj2JJVwkJ,spotify:track:7Bot6AB2dsvZEyqzUL8AUH,https://p.scdn.co/mp3-preview/959c3260528764d5254722f62f6075ecd2b7990f?cid=6f8bb3e64c2944d586037b9907043601,I'd Do Anything To Make You Smile,0.012,0.079,0.522,0.05,0.377,-7.244,0.832,150.044,0.253
Robert Plant,Rock,spotify:artist:1OwarW4LEHnoep20ixRA0y,spotify:track:7257drAN3eTtaaUUPw95B3,https://p.scdn.co/mp3-preview/cf4b53df5e377fbe185a04130668f99f9a7f388f?cid=6f8bb3e64c2944d586037b9907043601,Big Log - 2006 Remaster,0.359,0.00274,0.639,0.0278,0.205,-7.163,0.554,180.638,0.644
Robert Plant,Rock,spotify:artist:1OwarW4LEHnoep20ixRA0y,spotify:track:5hrsqusQlSqlWpvtjJpxPq,https://p.scdn.co/mp3-preview/7151a61249b574ac08306c29e413076564f8b8a9?cid=6f8bb3e64c2944d586037b9907043601,29 Palms - 2006 Remaster,0.0882,0.000131,0.658,0.0258,0.136,-8.187,0.657,116.817,0.827
Robert Plant,Rock,spotify:artist:1OwarW4LEHnoep20ixRA0y,spotify:track:1zU2sDGmJUNhr5z0EXuVcV,https://p.scdn.co/mp3-preview/05d965031015cea633061f57d8592071bdec2c9d?cid=6f8bb3e64c2944d586037b9907043601,If I Were a Carpenter - 2006 Remaster,0.0535,0.0431,0.546,0.0285,0.391,-11.203,0.551,129.712,0.21
Robert Plant,Rock,spotify:artist:1OwarW4LEHnoep20ixRA0y,spotify:track:1fOrdq5lDitklPno27DeHV,https://p.scdn.co/mp3-preview/ed768f5fa9c45e8365360ee88c4476e89f39ae45?cid=6f8bb3e64c2944d586037b9907043601,In the Mood - 2006 Remaster,0.17,0.0492,0.723,0.0282,0.0779,-7.452,0.607,101.558,0.298
Robert Plant,Rock,spotify:artist:1OwarW4LEHnoep20ixRA0y,spotify:track:0VTwMCLdBYUw7MHR1NJW1t,https://p.scdn.co/mp3-preview/7fbff87d6cc01ac4b45eea78ac90f89ebfb4886b?cid=6f8bb3e64c2944d586037b9907043601,Shine It All Around - 2006 Remaster,0.0151,0.224,0.598,0.058,0.0933,-8.227,0.471,80.381,0.449
Robert Plant,Rock,spotify:artist:1OwarW4LEHnoep20ixRA0y,spotify:track:6X2rYNgBbEghiWyexcbldt,https://p.scdn.co/mp3-preview/32c1eb2dd16be9f128fe82b42c93ea8427e832ae?cid=6f8bb3e64c2944d586037b9907043601,Ship of Fools - 2006 Remaster,0.163,0.00111,0.473,0.0247,0.0905,-6.594,0.61,93.138,0.231
Bruce Springsteen,Rock,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,spotify:track:7FwBtcecmlpc1sLySPXeGE,https://p.scdn.co/mp3-preview/8f79f5c853e12e11f03a4ab9a2fe4a98e08793cd?cid=6f8bb3e64c2944d586037b9907043601,Dancing In the Dark,0.0115,0,0.942,0.0366,0.188,-5.64,0.527,148.723,0.495
Bruce Springsteen,Rock,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,https://p.scdn.co/mp3-preview/2a0e4f36fe270aa0c811a7a906200c39c5520067?cid=6f8bb3e64c2944d586037b9907043601,Born in the U.S.A.,0.000373,7.75E-05,0.952,0.061,0.1,-6.042,0.398,122.093,0.584
Bruce Springsteen,Rock,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,spotify:track:3PzsbWSQdLCKDLxn7YZfkM,https://p.scdn.co/mp3-preview/5e2fd483fdc1d75ce1aac783fedaa93a010bcc87?cid=6f8bb3e64c2944d586037b9907043601,I'm On Fire,0.589,0.0299,0.446,0.0347,0.0727,-14.451,0.62,88.591,0.868
Bruce Springsteen,Rock,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,spotify:track:6hTcuIQa0sxrrByu9wTD7s,https://p.scdn.co/mp3-preview/30b376fca46e5280893c5d34f967faf0ab93616e?cid=6f8bb3e64c2944d586037b9907043601,Born to Run,0.00501,2.05E-05,0.944,0.0975,0.116,-4.199,0.27,146.347,0.606
Bruce Springsteen,Rock,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,spotify:track:3fbnbn6A5O5RNb08tlUEgd,https://p.scdn.co/mp3-preview/0bf1f815fc6ca25e174bbccd8e1c26edf01ba3f7?cid=6f8bb3e64c2944d586037b9907043601,Streets of Philadelphia - Single Edit,0.294,0.118,0.29,0.0302,0.0924,-13.251,0.741,93.699,0.443
Bruce Springsteen,Rock,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,spotify:track:2Y90nL1ohB4sgYELDs7uNx,https://p.scdn.co/mp3-preview/c04df1675ab41058a33ff17cb7287370cc9295e7?cid=6f8bb3e64c2944d586037b9907043601,Glory Days,0.0457,0,0.96,0.032,0.121,-4.906,0.574,117.486,0.978
Bruce Springsteen,Rock,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,spotify:track:1KsI8NEeAna8ZIdojI3FiT,https://p.scdn.co/mp3-preview/c24e8b352769f646e1f8c722c876d6af399720bb?cid=6f8bb3e64c2944d586037b9907043601,Hungry Heart,0.0857,0.009,0.894,0.0273,0.157,-7.41,0.641,109.823,0.972
Bruce Springsteen,Rock,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,spotify:track:7HrzErXq3TsKOY1gmdIShB,https://p.scdn.co/mp3-preview/e5532077189b47af2c86f3e65eb21292f55ac8cf?cid=6f8bb3e64c2944d586037b9907043601,The River,0.179,2.75E-05,0.536,0.0304,0.305,-11.248,0.587,117.498,0.59
Bruce Springsteen,Rock,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,spotify:track:56lhDZNQ5J47aog6mGKeGk,https://p.scdn.co/mp3-preview/ace6d58bdc38df532cef3af4586eb9332dfbc44d?cid=6f8bb3e64c2944d586037b9907043601,Thunder Road,0.623,1.78E-05,0.758,0.0364,0.531,-5.871,0.369,140.71,0.663
Bruce Springsteen,Rock,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,spotify:track:68uuz61IqrSJjO6ffO3yHc,https://p.scdn.co/mp3-preview/bdc8ce12626259f99e2477fbdd71e8eb38d99080?cid=6f8bb3e64c2944d586037b9907043601,Secret Garden,0.576,0.0418,0.329,0.0266,0.12,-14.224,0.52,86.857,0.118
Steven tyler,Rock,spotify:artist:6GI52t8N5F02MxU0g5U69P,spotify:track:2pX4FpOgwItRVPPUFdRcxA,https://p.scdn.co/mp3-preview/3c57ca6c4365207cc574849951ca83e572b214f6?cid=6f8bb3e64c2944d586037b9907043601,Smooth (feat. Rob Thomas),0.16,4.73E-06,0.923,0.0338,0.295,-3.908,0.609,115.996,0.961
Steven tyler,Rock,spotify:artist:6GI52t8N5F02MxU0g5U69P,spotify:track:567UAkWoLBqZ709s3Qcbze,https://p.scdn.co/mp3-preview/d63876855228ecf60705ae65422567081a3d4168?cid=6f8bb3e64c2944d586037b9907043601,Maria Maria (feat. The Product G&B),0.0406,0.00201,0.601,0.126,0.0348,-5.931,0.777,97.911,0.68
Steven tyler,Rock,spotify:artist:6GI52t8N5F02MxU0g5U69P,spotify:track:5u6y4u5EgDv0peILf60H5t,https://p.scdn.co/mp3-preview/65905b93a78a5b873f788ece7e899f2616bc80af?cid=6f8bb3e64c2944d586037b9907043601,Oye Como Va,0.301,0.345,0.379,0.0539,0.104,-13.208,0.736,128.399,0.948
Steven tyler,Rock,spotify:artist:6GI52t8N5F02MxU0g5U69P,spotify:track:4YMQXzscifAREG0a7KNGhB,https://p.scdn.co/mp3-preview/f7ed4abb238829cedfd6cd7c34b30200463ed1e0?cid=6f8bb3e64c2944d586037b9907043601,Black Magic Woman - Single Version,0.676,0.0789,0.349,0.0323,0.0866,-14.295,0.489,124.348,0.622
Steven tyler,Rock,spotify:artist:6GI52t8N5F02MxU0g5U69P,spotify:track:59uqWPaagd0khPaauWM2lU,https://p.scdn.co/mp3-preview/6da316f0e33ce739d7f09ce8be6d02316d14f0ac?cid=6f8bb3e64c2944d586037b9907043601,Corazon Espinado (feat. Mana),0.13,0.287,0.789,0.0285,0.0874,-5.173,0.699,119.959,0.962
Steven tyler,Rock,spotify:artist:6GI52t8N5F02MxU0g5U69P,spotify:track:41IShViF79gmulEkIHAjcb,https://p.scdn.co/mp3-preview/a4e4aafa7f0c650b8eb02a92267d78f154f31497?cid=6f8bb3e64c2944d586037b9907043601,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,0.0714,0.000153,0.929,0.0478,0.0598,-3.236,0.59,119.818,0.674
Steven tyler,Rock,spotify:artist:6GI52t8N5F02MxU0g5U69P,spotify:track:35fC3Wq3slX4OBfyvBVmHm,https://p.scdn.co/mp3-preview/c6d94d0d9aadea1f49e8697c0af90bec7aaa6451?cid=6f8bb3e64c2944d586037b9907043601,Samba Pa Ti,0.829,0.424,0.358,0.0343,0.0827,-12.908,0.407,92.292,0.267
Steven tyler,Rock,spotify:artist:6GI52t8N5F02MxU0g5U69P,spotify:track:5tmrnhMxx39jnu3kjopMdP,https://p.scdn.co/mp3-preview/4339126e86d7c2c7a3ea4c7d75cbe345d0f1e931?cid=6f8bb3e64c2944d586037b9907043601,Evil Ways,0.22,0.35,0.528,0.0358,0.14,-13.382,0.704,117.472,0.73
Steven tyler,Rock,spotify:artist:6GI52t8N5F02MxU0g5U69P,spotify:track:7ptdX6yHWePemlp0TuOhK5,https://p.scdn.co/mp3-preview/cae0de2eef56b83be45b6bdec39271c7ef31b905?cid=6f8bb3e64c2944d586037b9907043601,Into the Night (feat. Chad Kroeger),0.0108,0,0.809,0.0326,0.213,-5.433,0.592,127.995,0.629
Steven tyler,Rock,spotify:artist:6GI52t8N5F02MxU0g5U69P,spotify:track:4qu0lhULYMZgDcgVL00Jk0,https://p.scdn.co/mp3-preview/a1ef4400998f29e7e02f1a5d8a859c2ebffda6b0?cid=6f8bb3e64c2944d586037b9907043601,Greener,0.563,0.228,0.511,0.109,0.0728,-9.612,0.599,165.843,0.548
Jimi Hendrix,Rock,spotify:artist:776Uo845nYHJpNaStv1Ds4,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,https://p.scdn.co/mp3-preview/e1bfb6b98c39f913b9af531477b25effdff9f22d?cid=6f8bb3e64c2944d586037b9907043601,All Along the Watchtower,0.00255,5.69E-05,0.805,0.0624,0.0842,-6.237,0.438,113.253,0.564
Jimi Hendrix,Rock,spotify:artist:776Uo845nYHJpNaStv1Ds4,spotify:track:0wJoRiX5K5BxlqZTolB2LD,https://p.scdn.co/mp3-preview/a78aa87ff3f32a943151e2cc4596227be9bfce80?cid=6f8bb3e64c2944d586037b9907043601,Purple Haze,0.00876,0.578,0.905,0.0754,0.0698,-5.27,0.533,108.9,0.486
Jimi Hendrix,Rock,spotify:artist:776Uo845nYHJpNaStv1Ds4,spotify:track:0NWPxcsf5vdjdiFUI8NgkP,https://p.scdn.co/mp3-preview/cb9586eca96a18b57ba29fa567dd4649d5d86a00?cid=6f8bb3e64c2944d586037b9907043601,Hey Joe,0.00603,0.38,0.768,0.0377,0.0244,-5.695,0.346,169.492,0.532
Jimi Hendrix,Rock,spotify:artist:776Uo845nYHJpNaStv1Ds4,spotify:track:1Eolhana7nKHYpcYpdVcT5,https://p.scdn.co/mp3-preview/91c9fa6268ba55f5cb58201131ce06888eec4f51?cid=6f8bb3e64c2944d586037b9907043601,Little Wing,0.181,0.00278,0.534,0.0768,0.0547,-8.045,0.515,70.776,0.426
